severity,issue_type,question_id,paper_family,paper,question_number,question_image_path,mark_scheme_image_path,question_image_url,mark_scheme_image_url,details,evidence,confirmed_visual_observation
risk,mark_scheme_crop_confidence_review,52spring23_q03,p5,52spring23,3,p5/52spring23/questions/q03.png,p5/52spring23/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/mark_scheme/q03.png,mark_scheme_crop_confidence='medium',"markscheme_foreign_question_boundary_trimmed,markscheme_image_uncertain",
risk,pipeline_image_review_flags,52spring23_q03,p5,52spring23,3,p5/52spring23/questions/q03.png,p5/52spring23/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,"markscheme_foreign_question_boundary_trimmed,markscheme_image_uncertain",
risk,pipeline_image_review_flags,52spring23_q05,p5,52spring23,5,p5/52spring23/questions/q05.png,p5/52spring23/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,mark_scheme_crop_confidence_review,52spring23_q06,p5,52spring23,6,p5/52spring23/questions/q06.png,p5/52spring23/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52spring23_q06,p5,52spring23,6,p5/52spring23/questions/q06.png,p5/52spring23/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring23/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,52spring24_q02,p5,52spring24,2,p5/52spring24/questions/q02.png,p5/52spring24/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring24/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring24/mark_scheme/q02.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,52spring24_q04,p5,52spring24,4,p5/52spring24/questions/q04.png,p5/52spring24/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring24/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring24/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,missing_image_detection_failure,
risk,pipeline_image_review_flags,52spring24_q05,p5,52spring24,5,p5/52spring24/questions/q05.png,p5/52spring24/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring24/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring24/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,52spring24_q06,p5,52spring24,6,p5/52spring24/questions/q06.png,p5/52spring24/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring24/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring24/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,52spring25_q01,p5,52spring25,1,p5/52spring25/questions/q01.png,p5/52spring25/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,validation_status_review_with_image_flags,52spring25_q01,p5,52spring25,1,p5/52spring25/questions/q01.png,p5/52spring25/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/mark_scheme/q01.png,Pipeline validation_status='review' with image-related flags,markscheme_foreign_question_boundary_trimmed,
risk,mark_scheme_crop_confidence_review,52spring25_q02,p5,52spring25,2,p5/52spring25/questions/q02.png,p5/52spring25/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/mark_scheme/q02.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52spring25_q02,p5,52spring25,2,p5/52spring25/questions/q02.png,p5/52spring25/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/mark_scheme/q02.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,52spring25_q02,p5,52spring25,2,p5/52spring25/questions/q02.png,p5/52spring25/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/mark_scheme/q02.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,52spring25_q03,p5,52spring25,3,p5/52spring25/questions/q03.png,p5/52spring25/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,validation_status_review_with_image_flags,52spring25_q03,p5,52spring25,3,p5/52spring25/questions/q03.png,p5/52spring25/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/mark_scheme/q03.png,Pipeline validation_status='review' with image-related flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,52spring25_q05,p5,52spring25,5,p5/52spring25/questions/q05.png,p5/52spring25/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,missing_image_detection_failure,
risk,validation_status_fail,52spring25_q05,p5,52spring25,5,p5/52spring25/questions/q05.png,p5/52spring25/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52spring25/mark_scheme/q05.png,Pipeline validation_status='fail',missing_image_detection_failure,
risk,mark_scheme_crop_confidence_review,52summer21_q03,p5,52summer21,3,p5/52summer21/questions/q03.png,p5/52summer21/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/mark_scheme/q03.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer21_q03,p5,52summer21,3,p5/52summer21/questions/q03.png,p5/52summer21/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer21_q04,p5,52summer21,4,p5/52summer21/questions/q04.png,p5/52summer21/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/mark_scheme/q04.png,mark_scheme_crop_confidence='medium',"markscheme_image_uncertain,polluted_pass_requires_review",
risk,pipeline_image_review_flags,52summer21_q04,p5,52summer21,4,p5/52summer21/questions/q04.png,p5/52summer21/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,"markscheme_image_uncertain,polluted_pass_requires_review",
risk,validation_status_fail,52summer21_q04,p5,52summer21,4,p5/52summer21/questions/q04.png,p5/52summer21/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/mark_scheme/q04.png,Pipeline validation_status='fail',polluted_pass_requires_review,
risk,mark_scheme_crop_confidence_review,52summer21_q05,p5,52summer21,5,p5/52summer21/questions/q05.png,p5/52summer21/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/mark_scheme/q05.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer21_q05,p5,52summer21,5,p5/52summer21/questions/q05.png,p5/52summer21/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer21_q06,p5,52summer21,6,p5/52summer21/questions/q06.png,p5/52summer21/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer21_q06,p5,52summer21,6,p5/52summer21/questions/q06.png,p5/52summer21/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer21/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer22_q03,p5,52summer22,3,p5/52summer22/questions/q03.png,p5/52summer22/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/mark_scheme/q03.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer22_q03,p5,52summer22,3,p5/52summer22/questions/q03.png,p5/52summer22/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer22_q05,p5,52summer22,5,p5/52summer22/questions/q05.png,p5/52summer22/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/mark_scheme/q05.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer22_q05,p5,52summer22,5,p5/52summer22/questions/q05.png,p5/52summer22/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer22_q07,p5,52summer22,7,p5/52summer22/questions/q07.png,p5/52summer22/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/mark_scheme/q07.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer22_q07,p5,52summer22,7,p5/52summer22/questions/q07.png,p5/52summer22/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer22/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer23_q03,p5,52summer23,3,p5/52summer23/questions/q03.png,p5/52summer23/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/mark_scheme/q03.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer23_q03,p5,52summer23,3,p5/52summer23/questions/q03.png,p5/52summer23/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer23_q04,p5,52summer23,4,p5/52summer23/questions/q04.png,p5/52summer23/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/mark_scheme/q04.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer23_q04,p5,52summer23,4,p5/52summer23/questions/q04.png,p5/52summer23/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer23_q06,p5,52summer23,6,p5/52summer23/questions/q06.png,p5/52summer23/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer23_q06,p5,52summer23,6,p5/52summer23/questions/q06.png,p5/52summer23/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer23/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer24_q01,p5,52summer24,1,p5/52summer24/questions/q01.png,p5/52summer24/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q01.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer24_q01,p5,52summer24,1,p5/52summer24/questions/q01.png,p5/52summer24/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer24_q02,p5,52summer24,2,p5/52summer24/questions/q02.png,p5/52summer24/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q02.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer24_q02,p5,52summer24,2,p5/52summer24/questions/q02.png,p5/52summer24/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q02.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer24_q03,p5,52summer24,3,p5/52summer24/questions/q03.png,p5/52summer24/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q03.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer24_q03,p5,52summer24,3,p5/52summer24/questions/q03.png,p5/52summer24/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer24_q04,p5,52summer24,4,p5/52summer24/questions/q04.png,p5/52summer24/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q04.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer24_q04,p5,52summer24,4,p5/52summer24/questions/q04.png,p5/52summer24/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer24_q05,p5,52summer24,5,p5/52summer24/questions/q05.png,p5/52summer24/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q05.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer24_q05,p5,52summer24,5,p5/52summer24/questions/q05.png,p5/52summer24/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer24_q06,p5,52summer24,6,p5/52summer24/questions/q06.png,p5/52summer24/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer24_q06,p5,52summer24,6,p5/52summer24/questions/q06.png,p5/52summer24/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer24_q07,p5,52summer24,7,p5/52summer24/questions/q07.png,p5/52summer24/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q07.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer24_q07,p5,52summer24,7,p5/52summer24/questions/q07.png,p5/52summer24/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer24/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer25_q01,p5,52summer25,1,p5/52summer25/questions/q01.png,p5/52summer25/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q01.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer25_q01,p5,52summer25,1,p5/52summer25/questions/q01.png,p5/52summer25/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,52summer25_q01,p5,52summer25,1,p5/52summer25/questions/q01.png,p5/52summer25/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q01.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer25_q02,p5,52summer25,2,p5/52summer25/questions/q02.png,p5/52summer25/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q02.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer25_q02,p5,52summer25,2,p5/52summer25/questions/q02.png,p5/52summer25/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q02.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,52summer25_q02,p5,52summer25,2,p5/52summer25/questions/q02.png,p5/52summer25/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q02.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer25_q03,p5,52summer25,3,p5/52summer25/questions/q03.png,p5/52summer25/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q03.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer25_q03,p5,52summer25,3,p5/52summer25/questions/q03.png,p5/52summer25/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,52summer25_q03,p5,52summer25,3,p5/52summer25/questions/q03.png,p5/52summer25/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q03.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer25_q04,p5,52summer25,4,p5/52summer25/questions/q04.png,p5/52summer25/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q04.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer25_q04,p5,52summer25,4,p5/52summer25/questions/q04.png,p5/52summer25/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,52summer25_q04,p5,52summer25,4,p5/52summer25/questions/q04.png,p5/52summer25/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q04.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer25_q05,p5,52summer25,5,p5/52summer25/questions/q05.png,p5/52summer25/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q05.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer25_q05,p5,52summer25,5,p5/52summer25/questions/q05.png,p5/52summer25/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,52summer25_q05,p5,52summer25,5,p5/52summer25/questions/q05.png,p5/52summer25/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q05.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer25_q06,p5,52summer25,6,p5/52summer25/questions/q06.png,p5/52summer25/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer25_q06,p5,52summer25,6,p5/52summer25/questions/q06.png,p5/52summer25/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
